label,text
0,"I wouldn’t meet with Kim Jong Un without pre-conditions. By meeting with him, Donald Trump gave Kim Jong Un what he was looking for: legitimacy. I will work closely with our allies and hold China accountable for its lack of pressure on the Kim regime’s bad behavior. #DemDebate"
0,"10 years ago the Obama-Biden Administration signed Wall Street reform to prevent the abuse that led to the Great Recession. Donald Trump and the Republicans have tried to tear it down ever since. As president, I'll protect it so we can rebuild an economy that works for everyone."
0,"Congratulations to the two women who led the way: @RepLonghurst and @HansenForSenate, as well as all of the lawmakers, activists, and citizens who made this happen."
0,"""[Trump] is trying to tell us he cares about the middle class? Give me a break... That's such a bunch of malarkey!"" -VP Biden"
0,"No President can promise to prevent future outbreaks. But I can promise you that when I'm President, we will prepare better, respond better, and recover better. We'll listen to the experts and heed their advice. And I will always tell you the truth."
0,President Trump continues to prove just how unfit he is to lead our nation through a global pandemic.
0,"In one year, we will give Trump a nickname of his own: Former President Donald Trump."
0,It’s simple: Donald Trump thinks health care is a privilege. I think it is your right.
0,This election is about the soul of our nation — and Donald Trump is poison to our soul.
0,Today is the anniversary of China's brutal crackdown in Tiananmen Square. Authorities tried to stop peaceful calls for political change with rifles &amp; tanks. The courage of the Tiananmen generation hasn't been silenced &amp; still inspires the fight for freedom and justice worldwide.
0,Four years of Betsy DeVos is more than enough. We need a Secretary of Education who is actually a public school educator.
0,"VP in NC: “They say they value education, but they make massive cuts in education—in early education, elementary, and secondary education.”"
0,I’m more optimistic about America’s future today than I was when I was first elected to the Senate as a 29-year-old kid. There’s not a single thing we cannot do — if we do it together.
0,"In a Biden Administration, plans with lower deductibles will become more affordable, coverage will be extended to more Americans, and the roughly 5 million low-income Americans who were denied Medicaid by their governors and/or state legislatures will finally gain coverage."
0,Make no mistake: I believe our best days still lie ahead. We can and will transform this nation — together.
0,On Romney: “He said 47% of the American people were ‘not willing to take responsibility for their own lives.’ Who does he think he is?”
0,@washingtonpost All Americans deserve the peace of mind that comes with knowing that you can get affordable care. But that’s now under threat.
0,"Three weeks from today, we’re going to make Donald Trump a one-term president."
0,"In times of crisis, Americans stand as one. We lend a hand to our neighbors and take care of those in need. It's who we are. In that spirit, and to celebrate the one-year anniversary of our campaign, we're hosting S.O.U.L. of the Nation Saturday this weekend."
0,"VP Biden: “Together, all of us—even the 47 percent of us that Romney doesn't think matter—we’re moving forward. “"
0,"Let's see a bill that actually tries to improve folks' health care, and then we can have a reasonable debate about how to best do that."
0,"One year ago, the Supreme Court upheld Trump's Muslim ban—one of this administration's most egregious attacks on our core values. Wielding the politics of fear and intolerance by slandering entire religious communities as complicit in terrorism is wrong, and it’s not who we are."
0,"""Republicans talk about productivity. They haven't produced anything that generates economic growth so far. Not a joke."" -VP at @ChathamU"
0,This country wasn’t built by Wall Street bankers and CEOs and hedge fund managers. It was built by you. The great American middle class. That’s the story of America and together we can rebuild the backbone of this nation.
0,Donald Trump is the most reckless and incompetent Commander-in-Chief we’ve ever had.
0,“This election is personal to me. And it’s not just because my husband’s name is on the ballot.”—Dr. Jill Biden in MI
0,"Folks, we have to do more than beat Donald Trump.We have to beat him like a drum.When I take the #DemDebate stage tonight, I'm going to show you that I'm the best candidate to do just that.Let's go."
0,"He thinks he’s being tough. Well, it’s easy to be tough when someone else is feeling the pain. How many farmers across Iowa and across this nation are facing the prospect of losing their business, of losing their farm because of Trump’s tariffs? #TeamJoe"
0,"After three days, we have even more evidence of how President Trump's disastrous foreign policy has left the U.S. isolated. Rather than looking to America for vision, our closest democratic allies sought to manage and mitigate the damage Trump might do at this year's G-7."
0,"COVID-19 infections are going up.The number of deaths is going up. This morning it was announced that, once again, the number of unemployment claims is going up. Donald Trump is moving us backwards. The American people are paying the price."
0,Let me make something clear to President Trump: I’m not going anywhere.You’re not going to destroy me. And you’re not going to destroy my family. I don’t care how dirty the attacks get.
0,Assault weapons and high-capacity magazines don’t belong on our streets.
0,"I'm running as a proud Democrat, but I'm going to be an American president. I'm going to take care of those who voted against me as well as those who voted for me. That's what presidents do."
0,"Three years ago today, Las Vegas was struck by tragedy when a gunman opened fire on the Route 91 Harvest Festival. It remains the deadliest mass shooting in modern U.S. history.As we remember those we lost, we must take action to ensure it never happens again."
0,"We need to rebuild the backbone of this country — the middle class. And this time, we're going to bring everyone along.We have to make sure every single person gets a fair shot at success."
0,This crisis requires a decisive economic response. We need to do whatever it takes to deliver relief for our families and ensure the stability of our economy.
0,Dr. B: “The President and the Vice President know how important it is for women to be able to make our own decisions about our health care.”
0,"I’ve seen firsthand how hard America’s teachers and support staff work with little support and few resources. They deserve better. I’m proud to support Chicago’s educators as they fight for fair wages, full staffing, and smaller class sizes."
0,"Jalal Talabani was a champion of the US-Iraq partnership and a friend, whose unifying leadership will be missed."
0,This is bigger than any one of us. This calls for a national rallying to come together. #DemDebate
0,"Happy Lunar New Year to all those celebrating throughout the country. I'm grateful for the contributions that the AAPI community has made to enrich America's diversity. I hope the Year of the Rat brings good fortune, health, and happiness to all."
0,"""When we took office, the unemployment rate was above 10%. It's now below 5%."" —VP Biden #Progress #votebluewi"
0,"The fight for civil rights is one of the things that got me engaged in politics. And when I was ranking member of the Judiciary Committee, we successfully extended the #VotingRightsAct for 25 years."
0,"The Voting Rights Act used to be one of our best tools to fight state laws designed to suppress the vote — particularly the votes of people of color. Then it was gutted by the Supreme Court, and Congressional Republicans have refused a legislative fix."
0,"VP Biden in Durham, NC on the contrast between President Obama and Romney-Ryan: “It comes down to a fundamentally different set of values.”"
0,VP in MN: “We know the way to grow the economy is the way we always have—from the middle class out. That’s how we’ve always done it.”
0,"Roe v. Wade is the law of the land. Period. As president, Joe Biden will stand up to attacks on a woman’s constitutional right to choose and enshrine Roe into federal law. #DemDebate"
0,"I am calling on every CEO in America to publicly commit now to not buying back their company's stock over the course of the next year. As workers face the physical and economic consequences of the coronavirus, our corporate leaders cannot cede responsibility for their employees."
0,"Back when Kamala was Attorney General, she worked closely with Beau. I watched as they took on the big banks, lifted up working people, and protected women and kids from abuse. I was proud then, and I'm proud now to have her as my partner in this campaign."
0,"""My name's Joe Biden, I'm for @HillaryClinton and @Ted_Strickland. And Donald Trump is dangerous."" -VP Biden"
0,"We need to make high-quality child care affordable and accessible. As president, I'll give every 3- and 4-year-old access to free, high-quality preschool. And low- to middle-income families won’t spend more than 7% of their income on quality care for children under age 5."
0,"The same forces of hatred rooted in 'birtherism' that questioned @BarackObama's American citizenship, and even his racial identity, are now being used against Senator @KamalaHarris. It’s disgusting and we have to call it out when we see it. Racism has no place in America."
0,"We are in a battle for the soul of this nation. Donald Trump threatens everything we stand for, he has:- Fanned the flames of hate- Embraced white supremacists- Separated families at the border- Threatened our democracyWe have to get him out of the White House."
0,This cannot be a partisan moment.It must be an American moment.We have to come together as a nation.
0,We need a president who can deliver progress on the most pressing issues facing Americans. Joe Biden will be that president. #DemDebate
0,VP in Iowa: “It's time to stand up for the middle class.  And you can start moving in that direction in 10 days when early voting starts.”
0,"Philadelphia's office cleaners work hard every day to keep the city's buildings clean. They deserve the dignity that comes with a living wage, access to health care, and a secure retirement. I stand with @32BJSEIU cleaners in their fight for a fair contract. #BuildingJustice"
0,VP Biden on the Romney-Ryan budget: “Let’s look at how much they value you. They propose making massive cuts in education.”
0,"I’ve said it before, and I’ll say it again: No one is expendable. No life is worth losing to add one more point to the Dow."
0,"In January, Donald Trump claimed the coronavirus was “totally under control.”In February, he said it would disappear.Now, he’s saying it “could’ve been stopped pretty easily if we had known.”Donald Trump knew. He failed to act. And now we’re paying the price."
0,This election is about the soul of our nation—and Donald Trump is poison to our soul. He has no regard for our Constitution and violates everything we stand for. It’s not hyperbole to say that this is about saving America. We have to decide who we are and who we want to be.
0,"Donald Trump has called himself a ""cheerleader"" for the nation. But we don't need a cheerleader — we need a President. One who will:- Lead by example- Take responsibility- Tell the unvarnished truth- Listen to the experts and follow the science"
0,"Everyone deserves the peace of mind that comes with quality, affordable health care. My administration will give people the choice between their existing plan and a Medicare-like public option. It’s the most effective way to achieve universal coverage."
0,"The United States must keep our commitments when we make them, otherwise we have no power to lead the world. The only way to not become the police of the world is to have allies that will join us in dealing with failed states and terrorism. #DemDebate"
0,Wealthy special interests and corporations have dominated our politics for far too long.It’s time we overturn Citizens United and create a public financing system for our elections.
0,"The Democratic Party is lucky to have leaders like Eric, and I look forward to continuing to work with him on the pressing issues facing Americans."
0,If you want a Democratic nominee who can:- Beat Donald Trump- Keep Nancy Pelosi as Speaker and hold the House- Take the US Senate and state legislaturesThen this is your campaign.
0,@DrBiden Our gun laws make these hate-filled attacks even more deadly. We must pass common-sense reforms to keep guns out of dangerous hands and work to end our gun violence epidemic.
0,"Puerto Rico is still rebuilding from the devastation of Hurricane Maria. Now, instead of supporting the recovery, President Trump is defunding $400 million in planned military projects in Puerto Rico to build his wall. It's unacceptable."
0,"Climate change is the existential crisis of our time. On day one, I'll rejoin the Paris Agreement — and then rally the world to push our progress further."
0,"Fired-up crowd at the Howard Theatre this evening. Thanks for coming out, guys. —Joe"
0,"Today marks 85 years since the Social Security Act was signed into law, providing protection for the most vulnerable. Now we’re living in a moment where we must strengthen our commitment to Social Security — not defund it."
0,"After last night, we are one step closer to restoring decency, dignity, and honor to the White House."
0,"“We have fundamentally different views on how to move this country forward, and a fundamentally different value set.”—VP on Romney-Ryan"
0,So it’s up to us. We’re living through a rare moment in this nation’s history. Where our president isn’t up to the moment. Where our president lacks the moral authority to lead. Where our president has more in common with George Wallace than George Washington.
0,Eight years of Donald Trump will fundamentally alter the character of our nation. We cannot let that happen.We must make him a one-term president.
0,"Dr. Jill Biden: “As a teacher, I want to make sure that we continue to invest in quality education.”"
0,The marine transit system in Alaska is vital to rural communities—but faces draconian cuts in funding. IBU is on strike to ensure this lifeline for Alaskans will continue to serve communities from Ketchikan to Kodiak. The governor must restore full funding immediately. @ILWU
0,President Trump thinks his tariffs are being paid by China. Just like he thinks Mexico is building the wall.
0,"Once again, we are called to ask ourselves whether justice could be equally applied in America. But what's clear is that today in America, Black women deserve better."
0,Donald Trump is not responsible for the coronavirus. But he does bear full responsibility for failing to protect our nation from the worst public health and economic crisis in our lifetime.
0,VP Biden on the Romney-Ryan plan today: “They call it new and gutsy. But I say there’s nothing new about giving a millionaire a tax break.”
0,It’s time we reward the people who actually make this country work. Not Wall Street CEOs — but the middle class. Ordinary women and men who are capable of doing extraordinary things when given half a chance.That's who I'll fight for every single day in the White House.
0,"I’m proud to stand in solidarity with @CWAUnion workers who walked off the job last night. @ATT must respect workers' rights, negotiate in good faith, and work to secure a fair contract."
0,“We’re just so incredibly proud of you.”—VP Biden during a Thanksgiving celebration with wounded warriors yesterday
0,"26 years ago, I fought to get the Brady Handgun Violence Prevention Act passed — and established the background check system that has kept guns out of the hands of so many dangerous individuals.I’ve taken on the @NRA and beaten them — twice. As president, I’ll do it again."
0,The powerful gun lobby has controlled our politics for far too long. Enough is enough. We the people own this country — not the @NRA.
0,"This election is about you. Your children. Your family. And you can’t wait for a president fighting for you when it comes to health care, or jobs, or education, or guns, or climate. The world can’t wait for America to once again lead a stable, peaceful international order."
0,"We fought a Civil War that would secure a Union that would seek to fulfill the promise of equality for all.And by fits and starts, our better angels have prevailed just enough against our worst impulses to make a new and better nation.Those better angels must prevail again."
0,It's past time to end the war in Afghanistan. Joe Biden has long believed that we should narrow our focus to counter-terrorism operations. We can't keep spending tens of billions of dollars every year to sustain a stalemate. #DemDebate
0,There was only one candidate onstage who has flipped a Senator's vote to help pass once-in-a-century health care reform. #DemDebate
0,"It also laid the groundwork for other milestones and freedoms to follow — from the Voting Rights Act of 1965 to the Americans with Disabilities Act of 1990. Because when justice rings out for one group, it rings for all groups in America. We’re all made better."
0,“I believe he genuinely believes that nearly half this country is made up of people who see themselves as victims.”—VP Biden on Romney
0,Congratulations to Governor-Elect @AndyBeshearKY on his hard-earned victory. He has served the people of Kentucky well as attorney general — the Commonwealth is in good hands with him in the governor's office.
0,"From day one, the goal of our campaign has been to unite the country — and in times of crisis, that goal is more important than ever. If we come together and all do our part, we will overcome this. I promise."
0,".@PeteButtigieg ran a historic, trail-blazing campaign based on courage, compassion, and honesty. We will be a better country for his continued service. This is just the beginning of his time on the national stage."
0,"“My personal prayer for all of you is that in every succeeding year, you’re able to sing more than you weep.”—Vice President Biden"
0,10 days.
0,Gun manufacturers — if I’m elected I’m coming for you. #DemDebate
0,"This morning, parents all across the West — already worried about their kids being indoors because of COVID-19 — are now also waking up worried about their kids being outside.We need a president who takes climate change seriously."
0,"It’s time to remember who we are. We are Americans: We treat each other with dignity, we leave nobody behind, and we give hate no safe harbor."
0,"7 years ago, @BarackObama and I offered security to DREAMers, young people brought here as kids who only know America as home. Trump is trying to break our country's promise to them &amp; continues to threaten their status.DREAMers are Americans. It’s time we kept our word to them."
0,Dr. James Allison and Dr. Tasuku Honjo’s immunotherapy discovery uses our own body’s defenses to destroy cancer. Today’s @NobelPrize award is a significant leap toward ending cancer as we know it and paving the path to a cure. Congratulations and thank you.
0,Jill and I are praying for all those impacted by Hurricane Zeta. The entire nation stands with you as you rebuild and recover.
0,"Because of Donald Trump's negligence and incompetence: - More than 110,000 people have died- We have nearly 2 million cases of COVID-19- Over 20 million Americans are out of work And yet he’s patting himself on the back. Unbelievable."
0,"@KamalaHarris @DrBiden Thank you @KamalaHarris from me, Jill, &amp; all the Bidens for your kind remembrance of Beau today. My dad used to say that you know you are a success as a parent when you turn &amp; look at your child &amp; realize they turned out better than you — I'm so proud of the man Beau became."
0,“Now insurance companies will no longer be able to charge us more for our coverage just because we’re women.”—Dr. Biden in PA
0,We’re facing some of the biggest challenges in our history — and it’s abundantly clear Donald Trump just isn’t up for the job.We need real leadership — and we need it now.
0,"K-12 education isn’t enough. Many parents don’t have access to early educational resources for their kids. A Biden administration will provide Universal Pre-K, to help ensure that no child’s future is determined by their zip code, parents’ income, race, or disability. #DemDebate"
0,"Dan Rooney embodied everything I was raised to believe being Irish meant – generosity, decency, warmth, dignity &amp; a truly genuine spirit."
0,"Dr. Jill Biden to the American Federation of Teachers in Detroit yesterday: “Being a teacher is not what I do, it’s who I am.”"
0,"Incredible progress in cancer research and treatment in just the last year offers new promise and new hope. You can win this fight, John."
0,We can protect the sacred right to vote and protect public health at the same time.
0,We’ll be live-tweeting the VP’s speech on @Obama2012—follow along for the latest.
0,America is at its best when we’re OPTIMISTIC and we THINK BIG.
0,We must win.
0,"Doug Jones. Thank you, Alabama. You’ve elected a man of incredible integrity, grit, and character. A fighter for working class and middle class Alabamians. He is going to make you proud in the Senate."
0,"Now that President Trump is busy tweeting campaign messages, I would ask him to do this: Listen to the scientists. Support masks. Support mask mandates nationwide."
0,"Every day we are being reminded what this election is about. Who we are. What we stand for. What we believe. I am running to offer our country a different path – not back to a past that never was, but to a future that fulfills our true potential as a country."
0,We are facing so many crises under Donald Trump: COVID.Economic devastation.Unwarranted police violence.Emboldened white nationalists.A reckoning on race.Declining faith in a bright American future.The common thread? A president who makes things worse — not better.
0,"Donald Trump has made hate, division, and dog whistles central to his campaign from the very beginning – and last week he couldn't even condemn white supremacists. It’s a pattern."
0,"Second: Few people in the country understand how bankruptcy hurts working families more than Elizabeth Warren. Today, I am fully endorsing and adopting her bankruptcy plan, which she called ""Fixing Our Bankruptcy System to Give People a Second Chance."""
0,There is only one side. #charlottesville
0,"Whether on the assembly line, at the grocery store checkout, or in the boardroom, every woman deserves to make every penny a man doing the same job makes. The #PaycheckFairnessAct will help us get there. Congratulations @rosadelauro and thank you for your leadership on this."
0,Dr. Biden: “Community colleges are a cornerstone of our education policies.”
0,"""If we come together, there's nothing, nothing that can stop us."" -VP Biden with @timkaine"
0,"@samanthapetrick Hey Rocco, happy 9th birthday! Sorry I missed the party. I hope you got some ice cream with that #Biden2020 cookie."
0,Congressman Elijah Cummings was a lion of democracy and a powerful ally in the fight for the soul of our nation. I am honored to have served alongside him and known him as a friend. May his passion and purpose live on as he rests in heavenly peace.
0,"Thank you @Gwen4Congress and the people of Milwaukee for hosting this year's Democratic National Convention. I wish we could be there to celebrate in person, but I look forward to virtually coming together with folks across the country to make history. #DemConvention"
0,"At this moment — when there is so much fear in the country and all across the world — we need American leadership. We need presidential leadership.Today at 1:00 PM EST, I’ll be addressing the nation on how we should be moving forward to confront the #CoronavirusPandemic."
0,President Trump didn't take the necessary precautions to protect himself and others.How can we trust him to protect the country?
0,- Expand vote-by-mail and early voting- Implement online voter registration- Ensure everyone can safely vote in-personWe need to do everything in our power to ensure every American can safely make their voice heard this November.
0,"President Trump has emboldened white nationalists with messages of support, called Mexicans ""rapists,"" and told members of Congress to ""go back"" to where they came from.The words of a president matter. And Trump has used his to unleash the deepest, darkest forces in our nation."
0,President Trump can claim he wants to protect people with pre-existing conditions all he wants — but the fact is he’s fighting tooth and nail to take their protections away.
0,"15 years ago, I worked to help pass the North Korea Human Rights Act. We made our values clear to the brutal regime in Pyongyang. Trump has instead made excuses for the dictator in the North and refuses to appoint a special envoy for human rights in NK. It is disgraceful."
0,"When I first ran for Senate, we put up a billboard that said, “Joe Biden: For all our families.”It’s a motto that has guided me throughout my career.It doesn’t matter if you’re a Democrat or Republican—I’ll be a president for all Americans, not just the ones who vote for me."
0,"Make no mistake, the Trump Administration added a citizenship question to the Census to deliberately cut out the voices of immigrants and communities of color. It’s wrong and goes against our core values as a nation."
0,"VP on the auto rescue that Romney opposed: “200,000 auto workers who’ve been added to the rolls since reorganization would not be working.”"
0,American history isn’t a fairytale with a guaranteed happy ending. But we have the power to write the future we want for this nation.Don't let anyone tell you differently.
0,"As president, I’ll build an economy that rewards work — not just wealth."
0,"Les Gelb was a giant of American foreign policy, and several generations of thinkers and policy makers owe their success to Les' mentorship and intellectual generosity. @DrBiden and I send our deepest condolences to Judy, Adam, Caroline, Alison and all his grandchildren."
0,We're already feeling impacts of climate change. Exiting #ParisAgreement imperils US security and our ability to own the clean energy future
0,"Today, I took @EricHolder's @demredistrict pledge to support #FairMaps. For too long, gerrymandering has allowed politicians to pick who they represent. That’s wrong. I’m committed to fair redistricting where elected officials are accountable to those they represent."
0,"One year ago, we launched this campaign. Whether you were on #TeamJoe from day one or have joined in recent weeks — I’m incredibly grateful for your support and hope I make you proud. Together, we’re going to beat Donald Trump, unite this country, and transform our nation."
0,"But our job is not done. The #VotingRightsAct has been gutted by the Supreme Court &amp; voting rights are under siege across the country.As president, I will restore the VRA, stand up to attacks on the right to vote, &amp; renew our efforts to ensure every American’s voice is equal."
0,"Joe Biden has the quickest, most effective plan to achieve universal health care coverage - at 1/30th the cost of Medicare for All. And, he doesn’t get rid of employer-based health care. #DemDebate"
0,We don't need to convince the American public that common-sense measures to reduce gun violence are a good idea. 2 in 3 people believe that we need stricter gun laws.
0,"“When Joe &amp; Barack were elected, like so many of you, one of my main hopes was that we end the war in Iraq. The President kept his promise.”"
0,Vote.
0,President Trump continuously dishonors everything it means to hold the office of President of the United States of America. We must make him a one-term president.
0,The election is already underway.Millions of Americans are voting. And they deserve to have their voices heard when it comes to who serves on the U.S. Supreme Court.
0,VP Biden on Mitt Romney: “He reflexively criticizes the President’s policies without offering any alternatives.”
0,“It's going to empower students and families to be back in the driver's seat.”—VP Biden on new college financial aid tools
0,"Let me be clear: The voters should pick a President, and that President should select a successor to Justice Ginsburg."
0,15 days. Let’s finish strong.
0,“A job is about a lot more than a paycheck. It’s about your dignity. It is about your place in the community.”—VP Biden in Detroit today
0,We need a president who will always choose compassion over cruelty.
0,"Boston represents what it means to never yield, never cower, never stand down &amp; lead the way. America owns the finish line. #OneBostonDay"
0,"The right to vote is the most sacred American right there is. State election officials are working closely with public health officials to hold safe elections. If you are feeling healthy, not showing symptoms, and not at risk of being exposed to COVID-19: please vote on Tuesday."
0,Imagine a future where:- Health care is a right- We end the gun violence epidemic- We combat climate change- Our government works for everyoneIt’s a future that we can build — together.
0,You deserve a president who tells you the truth.
0,"When 100,000 Americans died because of his incompetent leadership, this president golfed.When Americans peacefully protested outside the White House, this president tear-gassed them for a photo-op.Donald Trump was elected to serve us all — but he only looks out for himself."
0,"VP: “The President &amp; I have a fundamentally different vision than Gov. Romney &amp; Congressman Ryan, and a different value set that guides us.”"
0,President Trump’s ICE raids are inhumane. His scare tactics solve nothing. We shouldn't be terrorizing communities and splitting up families. We should provide a pathway to citizenship and find a lasting solution.
0,"“I’m a full-time teacher and, like most teachers, teaching isn’t just what I do—it’s who I am.”—Dr. Biden in Minnesota"
0,"Folks, I know a thing or two about vice presidential debates.In 2008, I squared off against Governor Palin. And in 2012, I called out Congressman Ryan's malarkey.I know @KamalaHarris will do a great job. Join me and tune in at 9 PM ET to cheer her on."
0,"In every corner of the country, people are raising their voices and demanding justice. It gives me so much hope.Together, we’re going to transform this nation and ensure justice finally rings out for all."
0,We need a president who will unite our country and bring out our best — not one who stokes division and brings out our worst.
0,"For too long, corporations have stifled workers’ right to organize and collectively bargain for the pay and benefits they deserve.That ends with a Biden administration.We will hold corporations and executives personally accountable for interfering with the rights of workers."
0,"Those are the kinds of questions Trump will be responsible for. He doesn’t have a great record when it comes to delivering on promises, but I hope this time is different. Being president is about taking responsibility. The blame game won’t cut it. Too many lives are at stake."
0,"When it comes to trade, either we're going to write the rules of the road for the world or China is—and not in a way that advances our values. Meanwhile, this administration has launched trade wars against the very allies we need with us to change China’s behavior.#DemDebate"
0,"30 years ago, 2 million people joined hands to form the Baltic Way—a chain of human determination that reached across Estonia, Latvia, and Lithuania in defiance of Soviet oppression. It was—and remains—a powerful demonstration of the irrepressible desire for freedom."
0,"""Trump’s ideas are not only profoundly wrong. They’re very dangerous. They’re very un-American."" -VP Biden"
0,"220,000 deaths.If you hear nothing else I say tonight, hear this: Anyone who is responsible for that many deaths should not remain President of the United States."
0,I’m the proud husband of a teacher and know first-hand the impact of their work. Teachers around the country and in South Carolina deserve to earn a living wage and have smaller class sizes so that America can continue to out-educate and lead the world. #AllOutMay1
0,"Gun violence tragedies are not inevitable. Together, we can end this epidemic."
0,Rebuilding the middle class and ensuring that this time everyone comes along starts with one word: unions. That’s why I look forward to signing the #PROAct as President. Congratulations to the House and labor movement for passing this landmark bill.
0,"I want every member of the LGBTQ+ community to know you are loved and accepted just as you are — whether you've come out or not. I'll fight every day in the White House to create a country where you can live open, proud, and free — without fear. #NationalComingOutDay"
0,"The truth of our nation is that too often the color of your skin alone can endanger your life and, for far too long, systemic racism has oppressed communities of color in the United States.It has to change."
0,We can't just build back to the way things were before these crises — we have to build back better.
0,I know the American people have the capacity to meet this moment. There’s nothing we’ve been unable to accomplish if we do it together.
0,"On National Farmers Day, we honor the hardworking men and women who drive our economy, fuel our rural communities, and nourish our nation. A Biden-Harris administration will work every day to restore the dignity our farmers deserve and help them build back better than before."
0,VP Biden in Ohio: “They said last night that things weren’t getting better. I guess they don’t know what’s happening here in Lordstown.”
0,How long do we let gun violence tear families apart? Enough. Congress &amp; the WH should act now to save lives. There's no excuse for inaction.
0,"""This man is totally, thoroughly... unprepared and unqualified to be the Commander-in-Chief of the United States of America."" —VP on Trump"
0,"We have always been able to take crises and turn them into opportunities — and we have the chance to do that once again. If we match our ambitions to the scale of the challenges we face, we can and will transform our country for generations to come."
0,5 years ago I watched Pres. Obama sign the Affordable Care Act. We should all be proud of the difference it's made in millions of lives –Joe
0,"Bernie Sanders voted against the Brady background check bill that has kept 3 million firearms out of dangerous hands, not once, not twice, but five times. We need a president who will stand up to the @NRA — not one who stood with them against lifesaving gun safety measures."
0,Medicare should be able to negotiate prices with drug companies. #DemDebate
0,"I know times are tough, but I promise our best days still lie ahead. Together, we're going to overcome these crises, unite the country, and build a better future for all."
0,"The fact is we're more than six months into this pandemic, and:- 11.5 million Americans don't have their jobs back- Almost 30 million are on unemployment- We're down 720,000 manufacturing jobs- Nearly 1 in 6 small businesses have closed their doors"
0,"As we reflect on the incredible legacy of Brown v. Board of Education, we’re reminded of the urgent work that remains before us 66 years later. We can’t rest until every kid gets a fair shot, and we finally live up to our founding ideals of liberty, justice, and equality for all."
0,"Now is not the time to cower in the face of the @NRA, now is the time to stand up with courage and conviction and pass gun safety legislation. Lives depend on it."
0,"The longer Donald Trump is president, the more reckless he gets."
0,"With uncommon courage and unfailing honor, Allied forces claimed the first few feet in the drive to turn back an empire born of hatred and prevent it from consuming Europe. They did it not for personal posterity or political gain, but simply because there was no other choice."
0,I don’t look at this the way Donald Trump does — blue states or red states. They’re all the United States.
0,"I have always believed you can define America in one word: Possibilities.  In America, everyone should be given the opportunity to go as far as their dreams and God-given ability will take them."
0,"Filipino-American History Month is an important opportunity to honor the rich history of the Filipino-American community, including the legacy of brave Filipino veterans who fought in World War II, and all the ways they strengthen our nation."
0,"There was only one candidate onstage who has the experience—from Scranton, PA, to the White House—to hit the ground running as President. And that candidate is Joe Biden. #DemDebate"
0,My first effort as a county council member was doing away with redlining — and I didn’t stop there. I've fought against housing discrimination my entire career. #DemDebate
0,"COVID-19 cases are on the rise across the nation.But instead of leading by example, Donald Trump continues to put others in danger with his campaign events that ignore expert-recommended precautions.Every day he proves just how unfit he is to lead America through this crisis."
0,"The United States and our partners make up more than half of global GDP. If we stand together, China won’t be able to withstand the pressure. We should be mobilizing our allies to meet this challenge, not driving them away. #DemDebate"
0,"When women like @DWStweets talk about their #breastcancer experience, it gives others hope. Congrats on a well-deserved Komen award. -Joe"
0,Getting the Violence Against Women Act passed is one of the highlights of my whole career. Now Senate Republicans are refusing to reauthorize it. To all the advocates and survivors speaking out - your voice makes all the difference. It always has. So keep it up. #VAWA4ALL
0,"“I know the guy next door doesn't recognize it, but we actually did rescue the automobile industry and save a million jobs.”—VP in Wisconsin"
0,"I’ve said from the outset of this election that we are in a battle for the soul of this nation. That is truer today than ever. If we give Donald Trump eight years in the White House, he will fundamentally alter the character of this nation. We can’t let that happen."
0,"I know many folks are feeling anxious and worried. I just want you to know that you're not alone. Americans in every corner of the country are feeling the same exact way you are. We may be physically apart, but we are all in this together — and we will overcome this. I promise."
0,"From the moment COVID-19 emerged, President Trump downplayed the threat it posed, refused to listen to the experts, and failed to take action to contain its spread.Now, we’re paying the price."
0,"“The Romney-Ryan budget calls for massive cuts in elementary and secondary education.”—VP Biden in Eau Claire, WI"
0,"RT @VP: VP today on reauthorizing #VAWA: ""What are we arguing about? This shouldn’t be hard."""
0,"If we do our part, if we stand together, if we keep faith with the past and with each other — then the divisions of our time can give way to the dreams of a brighter, better future. That is our work. That is our pledge. That is our mission."
0,"“Our plan focuses first on education—100,000 new science and math teachers in the next 10 years.”—VP Biden in Eau Claire, WI"
0,President Trump's Iran strategy is a self-inflicted disaster. Two of America's vital interests in the Middle East are preventing Iran from obtaining a nuclear weapon and securing a stable energy supply through the Strait of Hormuz. Trump is failing on both counts.
0,When I talk about the soul of this nation—I’m talking about a country where we can look our kids in the eye and tell them: “You will be safe at school.”I’m the only one on tonight’s stage who has taken on the @NRA and won twice—and I can’t wait to do it again.
0,"VP: ""(The President) is a guy who has done everything he said he would do."""
0,99.9% — that’s the percentage of African-American voters who have not yet had a chance to vote in this nomination process. You cannot and should not win the Democratic nomination for President without the support of black and brown voters.
0,"Who we are as a nation, what we stand for, and who we want to be — that's on the ballot this November."
0,It’s important to have a plan that meets the urgency of this climate crisis. But it’s going to take more than plans—it’s going to take leadership. Biden has the relationships with key foreign leaders and the experience to get this done. #DemDebate
0,We need to defend and build on the Affordable Care Act. I was proud every day to serve alongside President Obama as Vice President – but never more so than the day the Affordable Care Act passed. Now we have to finish the job.
0,"For live fact-checks, notable quotes, and infographics, follow @Obama2012 and @OFADebates during and after tonight’s debate."
0,We can’t take four more years of this.
0,"A year ago, we lost a true patriot, a hero, and to me—a friend. John McCain's character, courage, and honor made him a giant among all of us. His deep, unshakeable belief in the soul of America and our values inspired us all and provided hope to the world. I miss him every day."
