label,text
1,"""@BornToBeGOP: @realDonaldTrump @oreillyfactor The only person in politics who shouldn۪t have term limits is President Trump!""  Cute!"
1,It wasnt Matt Lauer that hurt Hillary last night. It was her very dumb answer about emails &amp; the veteran who said she should be in jail.
1,"""@itsblakec: @realDonaldTrump we are tired of lies. Trump 2016"""
1,"""@i_am__tyler: I cant wait for @realDonaldTrump to debate one of these clowns! All are so weak!"
1,"Jeb Bush had a tough night at the debate. Now hell probably take some of his special interest money, he is their puppet, and buy ads."
1,"I will be in Washington D.C. on Wednesday,1 P.M.,in front of the Capitol, to protest the horrible and incompetent deal being made with Iran."
1,"""@JordanDworaczyk: @DrHawk12 @elvisknievil Im voting for @realDonaldTrump too.""  Thanks."
1,I will unveil my first campaign ads on @Morning_Joe at 6:30am tomorrow. Enjoy! #MakeAmericaGreatAgain
1,"The podium in the Oval Office looks odd! Not good, but the words will be the key."
1,"RT @DonaldJTrumpJr: If you live in Louisiana, Maine, Kentucky or Kansas remember to vote today! Together lets #MakeAmericaGreatAgain__ htt_"
1,"Saudi Arabia was ""vehemently"" against the Iran nuclear deal. Then today they embraced it. What happened? What did we give them to endorse?"
1,"Hillary just said that she will not use the term ""radical Islamic"" - but was incapable of saying why. She is afraid of  Obama &amp; the e-mails!"
1,Only a fool would believe that the meeting between Bill Clinton and the U.S.A.G. was not arranged or that Crooked Hillary did not know.
1,"""@RealJamesWoods:  Without absolutely OWNING the liberal media, HillaryClinton wouldnt stand a chance. #VoterFraud and #MSM her only hope."""
1,In Massachusetts --- the place is packed! #MakeAmericaGreatAgain
1,Look at the way Crooked Hillary is handling the e-mail case and the total mess she is in. She is unfit to be president. Bad judgement!
1,".@marthamaccallum  Martha, great interview with my son @EricTrump -- smart, tough &amp; professional. Thank you! @FoxNews"
1,"Senator Tom Cotton was great on Meet the Press yesterday. Despite a totally one-sided interview by Chuck Todd, the end result was solid!"
1,"""@AmyMek The Media hates Trump b/c hes a Proud American Entrepreneur who loves his country, wants others 2 succeed &amp; calls out their lies"""
1,.@RinglingBros is retiring their elephants-- the circus will never be the same.
1,"""@SpartanMaker:  Let me help you Trumpophobes with math: Trump: ($10.3B-$1.2M 74 equity)/1.2M = 858,233%. S&amp;P: 1314.5% #Derp"""
1,Why doesn۪t @MittRomney just endorse @marcorubio already.Should have done it before NH or Nevada where he had a little sway. Too latenow!
1,Hillary Clinton۪s Presidency would be catastrophic forthe future of our country. She is ill-fit with bad judgment.
1,"""@MMMDigits: Well done #Biloxi....great display of Southern pride and hospitality at @realDonaldTrump event. Fired up and ready to go!!"""
1,"Wow, Crooked Hillary was duped and used by my worst Miss U. Hillary floated her as an ""angel"" without checking her past, which is terrible!"
1,"""@VoteTrumpMAGA: The media attack on @realDonaldTrump is relentless. They are desperate. But, they keep #Trump in the news - a good thing."
1,Carl Cameron @FoxNews is the only reporter I know who consistently fumbles &amp; misrepresents poll results. He has been so wrong &amp; he hates it!
1,Great Governor @Mike_Pence is in Indiana to help lead the relief efforts after tornadoes struck. True leadership.
1,Thank you to my great supporters in Wisconsin. I heard that the crowd and enthusiasm was unreal!
1,"Wow, my campaign is hearing from more and more Bernie supporters that they will NEVER support Crooked Hillary. She sold them out, V.P. pick!"
1,My experience in Iowa was a great one. I started out with all of the experts saying I couldnt do well there and ended up in 2nd place. Nice
1,"""@BillAtlantaGA: @realDonaldTrump @russgrand @JebBush agreed. You destroyed him with only $250k 43%"""
1,"@oreillyfactor, horrible defense of me against highly overrated @krauthammer. I will bring more people into the party &amp; easily beat Hillary!"
1,"Now that George Bush is campaigning for Jeb(!), is he fair game for questions about World Trade Center, Iraq War and eco collapse? Careful!"
1,"I will bring our jobs back to America, fix our military and take care of our vets, end Common Core and ObamaCare, protect 2nd A, build WALL"
1,"""@JayJohnsonLikes: @realDonaldTrump been here in line for two hours already. reading book while waiting. Ill see you at noon!"""
1,"""@Ausbiz: @realDonaldTrump Trump is so impressive and no other politician has his passion &amp; energy to #MakeAmericaGreatAgain"
1,Just got back from Iowa - had a great time with amazing people. Will be back soon!
1,Just released that international gangs are all over our cities. This will end when I am President!
1,Tom Ridge is a failed Bushy &amp; PA Governor. Him &amp; his friend @KarlRove shouldnt be allowed to do their bias commentary- nobody listens!
1,"""@Belizediver88: @CNNSitRoom @CNN  @megynkelly It will never happen. Fox will drop Kelly if it means no Trump. Nobody will watch w/o Trump."""
1,Shooting deaths of police officers up 78% this year. We must restore law and order and protect our great law enforcement officers!
1,"""@BarbaraDeStasio: @realDonaldTrump GREAT debate, way to go!!"""
1,"RT @aduanebrown: Mr. Trump has done something truly amazing, hes gotten people to realize America can be great Again! Lets be #1 again! @_"
1,"""@BertShad: Was going to watch @Foxnews for the primary results but saw @megynkelly - looks like #CNN tonight"""
1,.@EdGoeas thank you for your support tonight on @JudgeJeanine.
1,"Paul Ryan said that I inherited something very special, the Republican Party. Wrong, I didnt inherit it, I won it with millions of voters!"
1,"Further proof that Gang of Eight member Marco Rubio is weak on illegal immigration is Paul Singers, Mr. Amnesty, endorsement.Rubs cant win"
1,"""@sloopjohnb15: @realDonaldTrump @SharylAttkisson Im on the #TrumpTrain2016"""
1,The Tonight Show begins in 5 minutes. Enjoy!
1,"""@thecybermenace: @realDonaldTrump Donald Trump hit one out of the ballpark in Lowell, MA tonight"""
1,I will be interviewed on @foxandfriends at 7:00 A.M. Enjoy!
1,"""@FoxNewsInsider: .@FrankLuntz Explains Why @realDonaldTrump Has Plenty of Staying Power @seanhannity #Hannity"
1,"Will be delivering a major speech tonight - live on @oreillyfactor at 8:10pm from Pensacola, Florida."
1,"""@jlund04: @megynkelly @realDonaldTrump it was refreshing to see you both in a different light. Well done."""
1,"""@Jessi_Libertad: Show em how its done in Raleigh tomorrow, President Trump! @realDonaldTrump"" I will!"
1,"""@BornToBeGOP: @realDonaldTrump You will bring out more voters to vote for you than weve seen in any election!"" Great."
1,"Was there another loan that Ted Cruz FORGOT to file. Goldman Sachs owns him, he will do anything they demand. Not much of a reformer!"
1,Will be on Meet the Press with @ChuckTodd tomorrow morning. Enjoy!
1,Thank you to everyone for the wonderful reviews of my speech on Thursday night. From the heart!
1,"""@BeckyOmz: @JuvenIle  @thehill We could use a new era of greatness! America needs to return to its place in the world--leading!"""
1,"If @amazon ever had to pay fair taxes, its stock would crash and it would crumble like a paper bag. The @washingtonpost scam is saving it!"
1,.@CNN is unwatchable. Their news on me is fiction. Theyare a disgrace to the broadcasting industry and an arm of the Clinton campaign.
1,"""@HARyder: Which is it @realDonaldTrump ?Are you planning on getting rid of Common Core or keeping it?  Get rid of it fast."
1,"Great evening in San Jose other than the thugs. My supporters are far tougher if they want to be, but fortunately they are not hostile."
1,"Just got great national poll numbers - double digit lead!  Thank you, we will all MAKE AMERICA GREAT AGAIN!"
1,It is only the people that were never asked to be VP that tell the press that they will not take the position.
1,"""@terrykimk93: @realDonaldTrump @WSJ Go Trump GO Vote Trump!"""
1,.@CNN  Why is somebody (Beck) I beat so soundly all of a sudden an expert on Donald Trump (all over television). She knows nothing about me.
1,"NPRs @NealConan said ""schlonged"" to WaPo re: 1984 Mondale/Ferraro campaign: ""That ticket went on to get schlonged at the polls."" #Hypocrisy"
1,"Just to show you how unfair Republican primary politics can be, I won the State of Louisiana and get less delegates than Cruz-Lawsuit coming"
1,Thank you Kentucky! #Trump2016#SuperSaturday
1,"""@RubenMMoreno: @realDonaldTrump The biggest loser in the debate was @megynkelly. You cant out trump Donald Trump. You will lose!"
1,"Will be doing @seanhannity at 10 PM on @FoxNews.  As always with Sean, will be interesting!"
1,New Hampshire vote today -  MAKE AMERICA GREAT AGAIN!
1,"""@Apipwhisperer: @MarkPavelich @gentlemanirish @60Minutes  EXCELLENT WATCHING PUTINS BRILLIANCE AND TRUMPS. @CBS I LOVED THE INTERVIEWS."""
1,Happy Thanksgiving to all. Have a great day and look forward to the future. We will MAKE AMERICA GREAT AGAIN!
1,Thank you to teachers across America! When I become POTUS we will make education a far more important component of our life than it is now.
1,I will be interviewed on @jaketapper @CNN at 9:00 A.M. and Fox News Sunday with Chris Wallace at 10:O0  A.M. CNN Iowa Poll -13 point lead!
1,We must suspend immigration from regions linked with terrorism until a proven vetting method is in place.
1,"""@DeepakS76435750: @realDonaldTrump congratulations from India"""
1,"""@KimBredesen @realDonaldTrump I appreciate that you dont apologize when someone is ""offended"" by what you say. #MakeAmericaGreatAgain"""
1,The #IranDeal is a catastrophe that must be stopped. Will lead to at least partial world destruction &amp; make Iran a force like never before.
1,"""@Oliviaand24: @realDonaldTrump TrumpOn America needs you in office Now! #MakeAmericaGreatAgain #Trump2016"""
1,"I think Joe Biden made correct decision for him &amp; his family. Personally, I would rather run against Hillary because her record is so bad."
1,"Can you believe Crooked Hillary said, ""We are going to put a whole lot of coal miners&amp;coal companies out of business."" She then apologized."
1,Congratulations to @jdickerson of Face the Nation on his highest ratings in 15 years. 4.6 million people watched my interview! Thank you!
1,Cruz did not renounce his Canadian citizenship as a US Senator- only when he started to run for #POTUS. He could be Canadian Prime Minister.
1,"Watching John Kasich being interviewed - acting so innocent and like such a nice guy. Remember him in second debate, until I put him down."
1,I will be on State of the Union @CNN with @jaketapper at 9am. Enjoy!
1,Certainly has been an interesting 24 hours!
1,"""@lucascoon1: @realDonaldTrump Reaganomics created 16 million new jobs and Trumpenomics will create 16 million more"""
1,"""@malski1954: I changed parties to vote for you, no one else measures up to you, The GOPe needs a reality check. Our country is at stake"""
1,A lot of complaints from people saying my name is not on the ballot in various places in Florida? Hope this is false.
1,"Im leading big in every poll and we are going to WIN! Remember, Trump NEVER gives up!"
1,"""@trumplican2016: .@realDonaldTrump  There will be MASSIVE turnout for you,  Mr. Trump - These polls dont register the pulse of the PEOPLE!"
1,"""@piercingshawn: @realDonaldTrump Please dont roll over . You are this countrys last hope and our kids need you. Dont lose this deal !"""
1,RT @CNBCnow: Donald Trump maintains support of 24% of Republican voters in new online Reuters/IPSOS poll with 6.7% margin of error; Bush tr_
1,Is Supreme Court Justice Ruth Bader Ginsburg going to apologize to me for her misconduct? Big mistake by an incompetent judge!
1,"Strange, but I see wacko Bernie Sanders allies coming over to me because Im lowering taxes, while he will double &amp; triple them, a disaster!"
1,"""@Jennifer75AR @AmyMek  Hes not for sale like the politicians are! Thats why he gives us truth! Trump for Prez! #Trump2016"""
1,"""@keksec_org: @realDonaldTrump I truly believe you are the best #MakeAmericaGreatAgain""  Thank you so much!"
1,.@thehill  Your story about me &amp; the carbon tax is absolutely incorrectit is just the opposite. I will not support or endorse a carbon tax!
1,"""@TheProdigy3D: Everyone vote for @realDonaldTrump and no he did not pay me for this endorsement."""
1,"Failed presidential candidate Lindsey Graham should respect me. I destroyed his run, brought him from 7% to 0% when he got out. Now nasty!"
1,The @nytimes purposely covers me so inaccurately. I want other nations to pay the U.S. for our defense of them. We are the suckers-no more!
1,Thank you Michigan! #VoteTrumpMITrump 35%Kasich 17%Cruz 12%Rubio 12%Carson 9%Via: ARG
1,"""@TejadaDennes: @realDonaldTrump Crippled America is an incredible book! People need to read truth. #HispanicsForTrump #DemocratsForTrump"""
1,"Both Aberdeen and Turnberry in Scotland, and the soon to open Doonbeg in Ireland, blow Bandon Dunes away. Bandon is a toy by comparison!"
1,"You have no idea what my strategy on ISIS is, and neither does ISIS (a good thing). Please get your facts straight - thanks. @megynkelly"
1,Just released @CNN Poll gives me a big 13 point lead in Iowa. Change your false story failing @nytimes. Thank you Iowa!
1,Why is @RandPaul allowed to take advantage of the people of Kentucky by running for Senator and Pres. Why should Kentucky be back up plan?
1,"Thank you Indiana, we were just projected to be the winner. We have won in every category. You are very special people-I will never forget!"
1,"Hillary Clinton is unfit to be president. She has bad judgement, poor leadership skills and a very bad and destructive track record. Change!"
1,"I will be on Sirius XM RADIO, National News Show, at 7:30 A.M. (Monday) hosted by the great Steve Bannon. @BreitbartNews"
1,"""@seanhannity: @realDonaldTrump on sending 50 Special Ops Forces troops to Syria: This country needs to be less predictable.۝"
1,"""@TheRealRyder: You are a blessing to America, Mr. Trump. Thank you for all you are doing! #VoteTrump2016 #MakeAmericaGreatAgain"""
1,"America is proud to stand shoulder-to-shoulder w/a free &amp; ind UK. We stand together as friends, as allies, &amp; as a people w/a shared history."
1,"""@JYakburger: @EthaBrooke  IF @MittRomney ran more like @realDonaldTrump and less like McCain, he wouldve won. Failed campaign tactics."
1,Both are looking good! Now we begin!
1,"Wacky @NYTimesDowd, who hardly knows me, makes up things that I never said for her boring interviews and column. A neurotic dope!"
1,"Big wins in West Virginia and Nebraska. Get ready for November - Crooked Hillary, who is looking very bad against Crazy Bernie, will lose!"
1,I will be interviewed on @GMA at 7:10 A.m. Enjoy.
1,"""@TheJordanHafizi @realDonaldTrump  is the only candidate that isnt politically correct and that speaks the truth on whats on his mind!"""
1,"While under no obligation to do so, I have raised between 5 &amp; 6 million dollars, including 1million dollars from me, for our VETERANS. Nice!"
1,The @TODAYshow refused to use their just in poll numbers where I have a massive lead but instead used @CNN numbers where my lead is smaller.
1,Ted Cruz is a cheater! He holds the Bible high and then lies and misrepresents the facts!
1,"Lyin Hillary Clinton told the FBI that she did not know the ""C"" markings on documents stood for CLASSIFIED. How can this be happening?"
1,"""@Rketeltas:  @JoeMarzocco Waiting for the biased media to write about the 30,000 Carly fired as a failed CEO. America is for Trump!"""
1,"""@Arful1dodger: @realDonaldTrump I know seniors that are in 70s and go to shooting ranges weekly to protect their family and self !"""
1,"""@hammetjohn: DonaldTrump - How do u do it Donald. No one could keep up with u at your pace. Shows how hard u will work for us as President"""
1,"""@jakistheman: @realDonaldTrump keep youre momentum until you win over the White House"""
1,"""@4udirtyrat: @realDonaldTrump 9 million MORE out of work because of this BAD DEAL.Will have over 100 MILLION out of work. Nice going Obama"""
1,"""@BAM4AU @CNN @realDonaldTrump @LindseyGrahamSC keep punching, Donald!  Trump it!!  Trump is telling the truth!"""
1,"I really like the Koch Brothers (members of my P.B. Club), but I dont want their money or anything else from them. Cannot influence Trump!"
1,"RT @daveweigel: Trumpian populism: ""I read where Jeb Bush raised over $100 million. If you think those people aren۪t expecting a lot, you۪r_"
1,"""@noamscheiber: Dow down almost 2000 pts since start of year, but still outperforming Wall Streets investment in Jeb."
1,"""@nikkisue69: @realDonaldTrump @JebBush @hughhewitt  Jeb is such a lightweight"""
1,Major story that the Dems are making up phony polls in order to suppress the the Trump . We are going to WIN!
1,"""@CAC8438: He supports amnesty and now they are so desperate that Trey Gowdy is going to campaign with him."
1,MAKE AMERICA GREAT AGAIN!
1,"""@Vote_Trump:  Think about it. Whens the last time a Prez actually did what he said? TRUMP does what he says. Will Be Greatest Prez Ever"""
1,"""@DonnySmith557: @karl @Morning_Joe @FoxNews Karl is a total joke!!!! If he didnt have the Bush family and Fox he wouldnt have anything! !"
1,"""@Svingali: @realDonaldTrump @FoxNews Cant wait for @megynkelly to jump on the TRUMP Train as Chris Wallace just did!""  Wont happen!"
1,"""@pbralick: @BenKissel great on @greggutfeld @GregGutfeldShow @JoNosuchinsky too""  Thank you Ben for your nice comments on debate!"
1,"""@michael_favreau: @JIS3 @realDonaldTrump He will destroy Hillary but why give CNN record breaking ratings CNN can go to hell. Trump 2016"""
1,"""@TakingIt_Back:  @nytimes keep shining....the ppl will not let the media dim your light...we no longer believe them! #Trump2016"" Thanks."
1,I was referring to the fact that Jeb Bush wants to keep common core.
1,.@RichLowry is truly one of the dumbest of the talking  heads - he doesnt have a clue!
1,They are saying that tickets to tonights Saturday Night Live are the hardest to get in the history of this great show! Off to a good start!
1,"""@AlleyKat2: @realDonaldTrump doesnt need the influence peddlers money so he can be his own man""  So true."
1,"Crooked Hillary should not be allowed to run for president. She deleted 33,000 e-mails AFTER getting a subpoena from U.S. Congress. RIGGED!"
1,Great rally last night in Massachusetts. 2000 people at a house - must be a record! Unbelievable spirit to MAKE AMERICA GREAT AGAIN.
1,"""@0Nonsense: @realDonaldTrump Good luck commenting on this snooze fest, Im out."""
1,"""@mitchellvii: My prediction on the Trey Gowdy endorsement of Rubio is that it will do nothing for Rubio and finish Gowdy."""
1,"The reporting at the failing @nytimes gets worse and worse by the day. Fortunately, it is a dying newspaper."
1,"A 60% increase in Texas Blue Cross/Blue Shield through ObamaCare. I told you so, there is panic and anger as healthcare costs explode!"
1,".@rushlimbaugh Rush, I am in LA inspecting property (big job creator) &amp; listening to you. You are truly fantastic--thanks!"
1,"""@Shelia1965A:  God Bless You Donald Trump. I am so glad you decided to run. The Democrats have run this Country into the ground."""
1,"""@tegodreaux: @realDonaldTrump @EricShawnonFox HUUUUUGE"""
1,"Just announced that because of ""Trump"", advertising rates for debate on @CNN are going from $5000 to $200,000, a 4000% increase.PAY CHARITY?"
1,Watching other networks and local news. Really good night! Crazy @megynkelly is unwatchable.
1,"""@LiliannyLeebou: I think the first female president of the USA will be @IvankaTrump a beautiful intelligent young genuine successful lady!"""
1,"""@TCash78: @realDonaldTrump @VincentKunicki @kimguilfoyle @FoxNews he will make America great again"
1,"""@big_carsonrocks: AMERICA...Stop being duped...WAKE UP Cruz &amp; Rubio establishment phonies. DonaldTrump only truthful &amp; not owned candidate"""
1,"""@SarahPalinUSA: From St. Patricks Cathedral, NYC: blessings, prayers and heartfelt concern for those in Paris."
1,"""@Gsimmons03Ginny: @realDonaldTrump ..Kaine is awful, Trump and Pence are the ticket..no more lies, we are ready to see America Great Again!"
1,"""@fairess369: It is a sad commentary little boy Marco Rubio cant win in his home state. Floridians despise him as a opportunist phony."""
1,"""@lewgeraldine: @FoxNews @realDonaldTrump TRUMP FOR ""PRESIDENT"" YOU HAVE MY VOTE.""  GREAT."
1,"""@Stvzbnk: Just Watched @tonyschwartz. Obviously Tony is a Total Whack Job @realDonaldTrump"""
1,.@RepTomMarino  Great job on television this morning. Glad to have you on my side!
1,"Why does @CNN &amp; @andersoncooper waste airtime by putting failed campaign strategist, Stuart Stevens - who lost BIG for Romney - on the show?"
1,"""@AngieSteinberg: GET THAT POS WSJ LIAR FANTASY PUNDIT @marykissel OFF THE AIR. Blah blah. A real dummy! @Morning_Joe @realDonaldTrump"
1,".@KarlRove  Had my best day ever in the polls, one had me at 41% - Morning Consult. Boston Globe, Monmouth, NBC and CNN all great. More!"
1,I will be interviewed on Fox News Sunday With Chris Wallace at 9:00 A.M. or 10:00 A.M. (depending on location). Will be tough but good!
1,"""@officialjtw: @realDonaldTrump Youre iconic! You are going down in the history books! #trump2016""  So nice, thank you."
1,I will be interviewed on @meetthepress this morning. Enjoy!
1,My wife Melania will be on @Morning_Joe  tomorrow morning at 8:00. Interviewed by @morningmika - Enjoy!
1,"""@KeithRowland: People in Arizona just got a taste of Obamacare with a 116% increase in premiums. @realDonaldTrump"" Repeal and replace!"
1,"""@RenaSummersLtd: Watched @ABCNetwork special tonight! You have such amazing children. Lots to be proud of! Love your wife! Class Act!"""
1,"""@Elvisfan1976: @NRSC stop sending me emails asking me to donate and get a free DonaldTrump sticker. I support him and hes self funding!"
1,"""@Sharp_Trident: A huge disappointment to see @megynkelly constantly attack DonaldTrump. It has become almost unbearable to watch her show."""
1,"It is being reported by virtually everyone, and is a fact,  that the media pile on against me is the worst in American political history!"
1,"""@PennySingletary: @realDonaldTrump we know this and thats why you will be our next President""  Thank you."
1,"Crooked Hillary just took a major ad of me playing golf at Turnberry. Shows me hitting shot, but I never did = lie! Was there to support son"
1,"""@newtgingrich: Trump shows courage in defending eminent domain as a necessity for construction of infrastructure"""
1,.@MittRomney and his campaign manager should not be critical of candidates after they blew an election that should never have been lost!
1,Bobby Jindal did not make the debate stage and therefore I have never met him_.
1,"""@michaeljohns With this months 224-page @simonschuster book Crippled America, Trump has most specific policy agenda of any candidate.."""
1,"RT @KellyannePolls: #Polls showing @realDonaldTrump surging, @hillaryclinton #slipping, have HER camp on defense/lowering expectations, goi_"
1,"I will be interviewed on @oreillyfactor tonight at 8:00. Will be talking about the poor treatment of our veterans, illegal immigration, etc."
1,Why would anyone in Kentucky listen to failed presidential candidate Rand Paul re: caucus. Made a fool of himself (1%.)KY his 2nd choice!
1,I am honored that the great men and women of the @Teamsters have created a movement from within called Teamsters for Trump! Thank you.
1,Leaving Nevada now for Iowa. Things are looking good - great new polls!
1,The media is spending more time doing a forensic analysis of Melanias speech than the FBI spent on Hillarys emails.
1,"""@Trumpismyhero: @realDonaldTrump only President Donald J Trump can #MakeAmericaGreatAgain"""
1,"While I have never met @nytdavidbrooks of the NY Times, I consider him one of the dumbest of all pundits- he has no sense of the real world!"
1,"Cruz came to Mississippi, there was nobody there, he left the state. I had a rally in Madison, MS with 10,000!Thank you!"
1,"""@danlifting: @realDonaldTrump Get a life George Will. USA doesnt make anything anymore. TRUMP will bring manufacturing Back to USA!"""
1,"Mitt Romney didnt show his tax return until SEPTEMBER 21, 2012, and then only after being humiliated by Harry R! A bad messenger for estab!"
1,Failed Presidential Candidate Mitt Romney is having a news conference tomorrow to criticize me. (1/2)
1,"""@CompresPhyllis:  @seanhannity @FoxNews I am so glad u are for Trump your program is my favorite. The Don is by far the best"""
1,"Why is it that the horrendous protesters, who scream, curse punch, shut down roads/doors during my RALLIES,  are never blamed by media? SAD!"
1,"""@Barbavh: @realDonaldTrump @megynkelly Ordered my Trump banner today. Cant wait!"""
1,"""@jaazee1: @CNN anchors shocked that DonaldTrumps  comments resonate with GOP base will go apoplectic that he does with democrats too."
1,The @SenTedCruz endorsement was a wonderful surprise. I greatly appreciate his support! We will have a tremendous victory on November 8th.
1,"Wow, new polls just out have Trump up and Cruz down - he is a nervous wreck!"
1,Everybody is talking about the protesters burning the American flags and proudly waving Mexican flags. I want America First - so do voters!
1,"""If you cant run your own house you certainly cant run the White House"" A statement made by Mrs. Obama about Crooked Hillary Clinton"
1,The Republican platform is mostpro-Israel of all time!
1,"""@Johnsmi01433966: The establishment doesnt like you because they cant control you and get you to lie to us and keep ripping us off."""
1,Landing in Phoenix now. Tomorrows events will be amazing! #Trump2016
1,"""@Kev2nz: @realDonaldTrump President Donald J. Trump sounds real nice. Looks and sounds and is a great leader ! Go #TeamTrump."" Thanks!"
1,I look forward to the debate on Thursday night &amp; it is certainly my intention to be very nice &amp; highly respectful of the other candidates.
1,"Early on Ted Cruz said that if he didnt win South Carolina, its over. He didnt win- and lost to me in a landslide!"
1,I wish good luck to all of the Republican candidates that traveled to California to beg for money etc. from the Koch Brothers. Puppets?
1,#NeverTrump is never more. They were crushed last night in Cleveland at Rules Committee by a vote of 87-12. MAKE AMERICA GREAT AGAIN!
1,I had a great time in Texas yesterday. A tremendous crowd of wonderful and enthusiastic people. Will be back soon!
1,"""@paulkellysr  Mr Trump thanks for saying what millions are thinking. We need to turn America around if we want to save her."""
1,"Black Lives Matter protesters totally disrupt Hillary Clinton event. She looked lost. This is not what we need with ISIS, CHINA, RUSSIA etc."
1,"Prior to the end of the year, I will be traveling to Israel. I am very much looking forward to it."
1,"Under the leadership of Obama &amp; Clinton, Americans have experienced more attacks at home than victories abroad. Time to change the playbook!"
1,"""@ahernandez85a: @realdonaldtrump Mr Tough Guy Romney should be backing Trump like Trump backed him last time #NoLoyalty"""
1,Lightweight Senator @RandPaul should focus on trying to get elected in Kentucky--- a great state which is embarrassed by him.
1,I will be interviewed by @chucktodd on @meetthepress  this morning. Enjoy!  @NBCNews
1,Putin is not feeling too nervous or scared.   #DemDebate
1,"""@highwayhopper66: @ConnieMackIV @00patriot My wife and I are both voting for trump in florida over our previous governor PERIOD!"" Thank you"
1,I will be on @cbs @60minutes this Sunday. A great honor-- hope you enjoy it.
1,Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary. A total disgrace!
1,"Just leaving Salt Lake City, Utah- fantastic crowd with no interruptions.Love Utah- will be back!"
1,"""@irisodle: Love you man! Im one of the silent majority thats so excited to finally have us a spokesman! Behind you all the way!"""
1,RT @piersmorgan: Donald Trump vs Hillary Clinton would be the greatest presidential battle in history.
1,"Something must be done with dopey @KarlRove - he is pushing Republicans down the same old path of defeat. Dont fall for it, Karl is a loser"
1,".@NicolleDWallace  Your father is a brilliant man with wonderful sense -- therefore, you must be good!"
1,Crooked Hillary cant close the deal with Bernie Sanders. Will be another bad day for her!
1,Will be interviewed on @GMA this morning at 7:00. Thanks for the GREAT poll results!
1,"""@theratzpack: @PattonDivision if only we had a leader like this. We will soon. DonaldTrump will look out for the interests of Americans."
1,"I hope @TGowdySC does better for Rubio than he did at the #Benghazi hearings, which were a total disaster for Republicans &amp; America!"
1,Just put out a very important policy statement on the extraordinary influx of hatred &amp; danger coming into our country. We must be vigilant!
1,"Hillary Clinton spokesperson admitted that their was no ISIS video of me. Therefore, Hillary LIED at the debate last night. SAD!"
1,"""@mikerotondo86 Only Trump can bring us back from 20 Trillion in debt... Hes the only one with the experience and skill set to do so."""
1,"""@sfurnbac: Thank you @realDonaldTrump for the great #SNL this week!!!"""
1,"Our incompetent Secretary of State, Hillary Clinton, was the one who started talks to give 400 million dollars, in cash, to Iran. Scandal!"
1,"Jeb Bush is weak on illegal immigration, in favor of common core, bad on womens health issues and thinks the Iraq war was a good thing."
1,"Congratulations to my brother Robert &amp; Ann Marie on the success of @MontesKitchen in Dutchess County, New York (Amenia.) Great food!"
1,"Iowa was fantastic last night, amazing crowd and people. Im now in Florida, getting ready to go to South Carolina. Big crowd, very exciting"
1,".@MittRomney  can only speak negatively about my presidential chances because I have been openly hard on his terrible ""choke"" loss to Obama!"
1,Ted Cruz has been playing an ad about me that is so ridiculously false - no basis in fact. Take ad down Ted. Biggest liar in politics!
1,"""@MrsJRobbins: America needs @realDonaldTrump !!!  #Trump2016"""
1,"""@JayMichaelsProd  Trump won the crowd yesterday curious to see how many are changing their registrations from Democrat to Republican??"""
1,"Just left a great event in Pella. Going to church tomorrow in Muscatine, Iowa."
1,RT @greta: turn on Fox News - @realDonaldTrump is live from the border
1,My list of potential U.S. Supreme Court Justices was very well recieved. During the next number of weeks I may be adding to the list!
1,"Just left Sioux Center, Iowa. My speech was very well received. Truly great people! Packed house- overflow!"
1,"""@mikeezepek: @DLoesch Great interview! Give Trump a hot mic and watch out! It is the rawness, the non-PC guy. #MakeAmericaGreatAgain"""
1,"Wow, two candidates called last night and said they want to go to my event tonight at Drake University."
1,"Amazing that while I lead by big numbers in the new Q and and USA Today polls, the the press only wants to report on the phony WSJ/NBC poll."
1,"""@Rbbrkhd: @realDonaldTrump @oreillyfactor  @FoxNews The way you have treated @realDonaldTrump is totally unacceptable...CNN has been fair"""
1,".@FoxNews is much better, and far more truthful, than @CNN, which is all negative. Guests are stacked for Crooked Hillary! I dont watch."
1,"""@Parker_Votes: California Gov. Jerry Brown signs bill allowing illegals right to VOTE using drivers lic.ID. @realDonaldTrump"
1,"""@Greg39529063:  @ABC2020 @ABC @BarbaraJWalters Watching now! Great! Always true to his word and the USA! A real leader! So nice to hear!!!"""
1,"Look where the world is today, a total mess, and ISIS is still running around wild. I can fix it fast, Hillary has no chance!"
1,"""@raider8381:  @Morning_Joe @FoxNews   America wants DONALD TRUMP! ""TV Heads"" still refuse to embrace that reality! Media are LIARS."""
1,".@MajorCBS Major Garrett of @CBSNews covers me very inaccurately. Total agenda, bad reporter!"
1,"Getting the strong endorsement of the great coach, Bobby Knight, has been a highlight of my stay in Indiana. Big speech tomorrow with Bobby!"
1,"Based on the fact that Ted Cruz was born in Canada and is therefore a ""natural born Canadian,"" did he borrow unreported loans from C banks?"
1,"""@granitttg: @realDonaldTrump itll be my first year voting and guess who got my vote #DonaldTrump"""
1,"I never thought Id be saying this but Ive really enjoyed  @RichLowry on television lately, and he was terrific hosting @seanhannity"
1,Nothing on emails. Nothing on the corrupt Clinton Foundation. And nothing on #Benghazi. #Debates2016 #debatenight
